categ,fold1,fold2,fold3,fold4,fold5,PNG,BYTES
TEXT_T,train,train,train,train,train,CTX198203718-1.png,1809582
TEXT_T,train,train,train,dev,train,CTX198203719-1.png,379194
TEXT_T,train,train,train,train,train,CTX198203720-1.png,675117
TEXT_T,train,train,train,train,train,CTX198203721-1.png,518304
TEXT_T,train,train,train,train,train,CTX198203722-1.png,360001
TEXT_T,train,train,train,train,train,CTX198203723-1.png,421171
TEXT_T,train,train,train,train,train,CTX198203724-1.png,706407
TEXT_T,dev,train,train,train,train,CTX198203725-1.png,942945
TEXT_T,test,test,dev,dev,test,CTX198203726-1.png,1036083
TEXT_T,train,dev,train,test,train,CTX198203727-1.png,480288
TEXT_T,train,train,test,train,dev,CTX198203728-1.png,357866
TEXT_T,train,train,train,train,train,CTX198203730-1.png,718335
TEXT_T,train,train,train,train,train,CTX198203732-1.png,1125081
TEXT_T,train,train,train,train,train,CTX198203733-1.png,570585
TEXT_T,train,train,train,train,train,CTX198203735-1.png,423027
TEXT_T,train,train,train,train,train,CTX198203736-1.png,939271
TEXT_T,train,train,dev,train,train,CTX198203737-1.png,403490
TEXT_T,dev,test,test,train,test,CTX198203739-1.png,876119
TEXT_T,test,train,train,train,train,CTX198203742-1.png,388542
TEXT_T,train,train,train,test,dev,CTX198203744-1.png,557593
TEXT_T,train,dev,train,dev,train,CTX198203746-1.png,422049
TEXT_T,train,train,train,train,train,CTX198203748-1.png,826175
TEXT_T,train,train,train,train,train,CTX198203749-1.png,388921
TEXT_T,train,train,train,train,train,CTX198203750-1.png,503596
TEXT_T,train,train,train,train,train,CTX198203751-1.png,643534
TEXT_T,train,dev,train,train,train,CTX198203752-1.png,597842
TEXT_T,train,train,train,train,train,CTX198203753-1.png,355128
TEXT_T,dev,train,train,test,train,CTX198203754-1.png,737037
TEXT_T,test,train,train,train,train,CTX198203757-1.png,1403521
TEXT_T,train,train,test,dev,train,CTX198203759-1.png,360188
TEXT_T,train,test,dev,train,test,CTX198203760-1.png,582317
TEXT_T,train,train,train,train,dev,CTX198203762-1.png,971946
TEXT_T,train,train,train,train,train,CTX198203764-1.png,1939157
TEXT_T,train,train,train,train,train,CTX198203765-1.png,435923
TEXT_T,train,train,train,train,train,CTX198203769-1.png,515776
TEXT_T,train,train,train,train,test,CTX198203770-1.png,608476
TEXT_T,dev,test,test,train,train,CTX198203771-1.png,580953
TEXT_T,test,train,train,test,train,CTX198203774-1.png,610652
TEXT_T,train,train,train,train,dev,CTX198203775-1.png,404720
TEXT_T,train,train,train,dev,train,CTX198203777-1.png,642442
TEXT_T,train,train,dev,train,train,CTX198203778-1.png,407616
TEXT_T,train,dev,train,train,train,CTX198203779-1.png,555989
TEXT_T,train,train,train,train,train,CTX198203780-1.png,837864
TEXT_T,train,train,train,train,train,CTX198203781-1.png,448296
TEXT_T,train,train,train,train,train,CTX198203784-1.png,931986
TEXT_T,train,train,dev,train,train,CTX198203785-1.png,673658
TEXT_T,train,train,train,dev,train,CTX198203786-1.png,309757
TEXT_T,train,dev,train,train,train,CTX198203787-1.png,517451
TEXT_T,train,test,train,test,test,CTX198203790-1.png,408198
TEXT_T,train,train,test,train,train,CTX198203795-1.png,2984224
TEXT_T,test,train,train,train,dev,CTX198203796-1.png,355881
TEXT_T,dev,train,train,train,train,CTX198203798-1.png,664588
TEXT_T,train,train,train,train,train,CTX198203802-1.png,634023
TEXT_T,train,train,train,train,train,CTX198203803-1.png,1071312
TEXT_T,train,train,train,train,train,CTX198203804-1.png,780164
TEXT_T,train,train,train,train,train,CTX198203806-1.png,2009539
TEXT_T,test,test,test,train,dev,CTX198203807-1.png,747688
TEXT_T,train,dev,train,test,train,CTX198203808-1.png,431008
TEXT_T,train,train,train,train,test,CTX198203809-1.png,608245
TEXT_T,train,train,dev,dev,train,CTX198203810-1.png,882019
TEXT_T,train,train,train,train,train,CTX198203811-1.png,717979
TEXT_T,dev,train,train,train,train,CTX198203813-1.png,984757
TEXT_T,train,train,train,train,train,CTX198203814-1.png,870133
TEXT_T,train,train,train,train,train,CTX198203816-1.png,294141
TEXT_T,train,train,train,train,train,CTX198203817-1.png,491905
TEXT_T,train,train,test,train,train,CTX198203818-1.png,648437
TEXT_T,test,train,train,train,test,CTX198203819-1.png,2042564
TEXT_T,train,test,dev,test,train,CTX198203820-1.png,340942
TEXT_T,train,train,train,train,train,CTX198203821-1.png,428767
TEXT_T,train,train,train,dev,dev,CTX198203826-1.png,856580
TEXT_T,dev,dev,train,train,train,CTX198203827-1.png,503629
TEXT_T,train,train,train,train,train,CTX198203828-1.png,697239
TEXT_T,train,train,train,train,train,CTX198203829-1.png,1301627
TEXT_T,train,train,train,train,train,CTX198203830-1.png,541630
TEXT_T,train,train,train,train,train,CTX198203831-1.png,436859
TEXT_T,train,train,train,train,train,CTX198203832-1.png,879661
TEXT_T,dev,train,train,train,train,CTX198203834-1.png,558014
TEXT_T,test,test,train,train,train,CTX198203835-1.png,624030
TEXT_T,train,dev,dev,train,dev,CTX198203840-1.png,607711
TEXT_T,train,train,train,test,train,CTX198203843-1.png,370552
TEXT_T,train,train,test,dev,test,CTX198203844-1.png,1520263
TEXT_T,train,train,train,train,train,CTX198203845-1.png,778596
TEXT_T,train,train,train,train,train,CTX198203846-1.png,698606
TEXT_T,train,train,train,train,train,CTX198203850-1.png,573730
TEXT_T,train,train,train,train,train,CTX198203852-1.png,365406
TEXT_T,train,train,train,train,train,CTX198203853-1.png,438371
TEXT_T,dev,dev,train,train,test,CTX198203854-1.png,1210889
TEXT_T,train,train,train,dev,train,CTX198203855-1.png,634782
TEXT_T,test,train,test,train,train,CTX198203858-1.png,1439924
TEXT_T,train,train,dev,test,dev,CTX198203861-1.png,1384982
TEXT_T,train,test,train,train,train,CTX198203863-1.png,637976
TEXT_T,train,train,train,train,train,CTX198203864-1.png,999480
TEXT_T,train,train,train,train,train,CTX198203869-1.png,2192331
TEXT_T,train,train,train,train,train,CTX198203870-1.png,861459
TEXT_T,train,train,train,train,train,CTX198203871-1.png,705684
TEXT_T,train,train,train,train,train,CTX198203873-1.png,1303289
TEXT_T,test,test,dev,train,train,CTX198203875-1.png,485817
TEXT_T,train,train,train,train,test,CTX198203878-1.png,521660
TEXT_T,train,train,test,dev,train,CTX198203879-1.png,356200
TEXT_T,dev,dev,train,test,train,CTX198203880-1.png,1993974
TEXT_T,train,train,train,train,dev,CTX198203882-1.png,419529
TEXT_T,train,train,train,train,train,CTX198203883-1.png,446443
TEXT_T,train,train,train,train,train,CTX198203885-1.png,410565
TEXT_T,train,train,train,train,train,CTX198203886-1.png,1257963
TEXT_T,train,train,train,train,train,CTX198203887-1.png,784540
TEXT_T,train,train,train,test,train,CTX198203888-1.png,2296232
TEXT_T,dev,train,dev,train,train,CTX198203890-1.png,1651763
TEXT_T,test,train,test,train,test,CTX198203892-1.png,2583013
TEXT_T,train,train,train,dev,dev,CTX198203893-1.png,591279
TEXT_T,train,test,train,train,train,CTX198203894-1.png,663903
TEXT_T,train,dev,train,train,train,CTX198203895-1.png,989382
TEXT_T,train,train,train,train,train,CTX198203896-1.png,559616
TEXT_T,train,train,train,train,train,CTX198203897-1.png,409419
TEXT_T,train,train,train,train,train,CTX198203898-1.png,574447
TEXT_T,train,train,train,train,train,CTX198203900-1.png,2454866
TEXT_T,train,train,train,train,train,CTX198203901-1.png,1984506
TEXT_T,train,train,test,dev,train,CTX198203902-1.png,819424
TEXT_T,dev,train,train,train,train,CTX198203903-1.png,2491232
TEXT_T,test,train,train,test,dev,CTX198203904-1.png,1141506
TEXT_T,train,test,train,train,test,CTX198203905-1.png,1083379
TEXT_T,train,dev,dev,train,train,CTX198203908-1.png,436688
TEXT_T,train,train,train,train,train,CTX198203909-1.png,1436505
TEXT_T,train,train,train,train,train,CTX198203910-1.png,714419
TEXT_T,train,train,train,train,train,CTX198203911-1.png,1564695
TEXT_T,train,train,train,train,train,CTX198203912-1.png,1922847
TEXT_T,train,train,train,train,train,CTX198203913-1.png,374969
TEXT_T,test,train,train,train,test,CTX198203914-1.png,756537
TEXT_T,train,train,dev,train,train,CTX198203915-1.png,638206
TEXT_T,train,dev,test,dev,train,CTX198203917-1.png,539862
TEXT_T,train,test,train,test,train,CTX198203920-1.png,437153
TEXT_T,train,train,train,train,dev,CTX198203921-1.png,427014
TEXT_T,dev,train,train,train,train,CTX198203924-1.png,866826
TEXT_T,train,train,train,train,train,CTX198203925-1.png,1668111
TEXT_T,train,train,train,train,train,CTX198203927-1.png,457030
TEXT_T,train,train,train,train,train,CTX198203928-1.png,810571
TEXT_T,train,train,train,train,train,CTX198203930-1.png,410844
TEXT_T,train,train,train,dev,test,CTX198203931-1.png,394233
TEXT_T,test,train,dev,test,dev,CTX198203932-1.png,463966
TEXT_T,dev,train,train,train,train,CTX198203934-1.png,1369790
TEXT_T,train,test,train,train,train,CTX198203935-1.png,785962
TEXT_T,train,dev,test,train,train,CTX198203937-1.png,702383
TEXT_T,train,train,train,train,train,CTX198203938-1.png,917904
TEXT_T,train,train,train,train,train,CTX198203939-1.png,1186333
TEXT_T,train,train,train,train,train,CTX198203940-1.png,475537
TEXT_T,train,train,train,train,train,CTX198203942-1.png,1223235
TEXT_T,train,test,train,train,train,CTX198203943-1.png,1041416
TEXT_T,test,train,train,dev,train,CTX198203944-1.png,511897
TEXT_T,dev,train,test,train,train,CTX198203945-1.png,407583
TEXT_T,train,train,train,train,test,CTX198203947-1.png,388113
TEXT_T,train,train,train,train,dev,CTX198203952-1.png,323671
TEXT_T,train,dev,dev,test,train,CTX198203953-1.png,528012
TEXT_T,train,train,train,train,train,CTX198203955-1.png,496063
TEXT_T,train,train,train,train,train,CTX198203956-1.png,416340
TEXT_T,train,train,train,train,train,CTX198203957-1.png,533278
TEXT_T,train,train,train,train,train,CTX198203958-1.png,418561
TEXT_T,train,train,train,train,train,CTX198203960-1.png,346403
TEXT_T,train,dev,dev,dev,test,CTX198203963-1.png,1086291
TEXT_T,test,train,train,train,train,CTX198203964-1.png,662084
TEXT_T,train,test,train,test,dev,CTX198203965-1.png,927208
TEXT_T,train,train,train,train,train,CTX198203966-1.png,1048782
TEXT_T,dev,train,test,train,train,CTX198203968-1.png,775632
TEXT_T,train,train,train,train,train,CTX198203969-1.png,1118238
TEXT_T,train,train,train,train,train,CTX198203970-1.png,858840
TEXT_T,train,train,train,train,train,CTX198203971-1.png,2654628
TEXT_T,train,train,train,train,train,CTX198203972-1.png,533182
TEXT_T,train,train,train,train,train,CTX198203973-1.png,812973
TEXT_T,train,train,train,train,train,CTX198203974-1.png,2196078
TEXT_T,train,train,dev,test,test,CTX198203975-1.png,470537
TEXT_T,dev,test,train,train,train,CTX198203976-1.png,692228
TEXT_T,test,dev,train,train,dev,CTX198203977-1.png,567496
TEXT_T,train,train,test,train,train,CTX198203978-1.png,1251002
TEXT_T,train,train,train,dev,train,CTX198203979-1.png,2143272
TEXT_T,train,train,train,train,train,CTX198203980-1.png,492973
TEXT_T,train,train,train,train,train,CTX198203981-1.png,618325
TEXT_T,train,train,train,train,train,CTX198203982-1.png,548856
TEXT_T,train,train,train,train,train,CTX198203983-1.png,1070144
TEXT_T,train,test,train,train,dev,CTX198203984-1.png,1153158
TEXT_T,train,train,test,test,test,CTX198203988-1.png,472791
TEXT_T,test,train,train,train,train,CTX198203989-1.png,449968
TEXT_T,train,dev,train,train,train,CTX198203990-1.png,549066
TEXT_T,dev,train,train,train,train,CTX198203992-1.png,333101
TEXT_T,train,train,dev,dev,train,CTX198203993-1.png,763004
TEXT_T,train,train,train,train,train,CTX198203994-1.png,508191
TEXT_T,train,train,train,train,train,CTX198203995-1.png,327865
TEXT_T,train,train,train,train,train,CTX198203996-1.png,305425
TEXT_T,train,train,train,train,train,CTX198203998-1.png,337518
TEXT_T,dev,train,train,dev,train,CTX198203999-1.png,995023
TEXT_T,test,train,train,train,dev,CTX198204000-1.png,1223112
TEXT_T,train,test,test,train,train,CTX198204002-1.png,1177305
TEXT_T,train,dev,dev,test,test,CTX198204003-1.png,730812
TEXT_T,train,train,train,train,train,CTX198204004-1.png,543295
TEXT_T,train,train,train,train,train,CTX198204006-1.png,713796
TEXT_T,train,train,train,train,train,CTX198204007-1.png,546404
TEXT_T,train,train,train,train,train,CTX198204011-1.png,537975
TEXT_T,train,train,train,train,train,CTX198204012-1.png,958455
TEXT_T,train,train,train,train,train,CTX198204014-1.png,874065
TEXT_T,train,test,test,test,train,CTX198204015-1.png,633750
TEXT_T,test,train,train,train,test,CTX198204017-1.png,413019
TEXT_T,train,train,train,dev,train,CTX198204018-1.png,1063961
TEXT_T,train,dev,dev,train,train,CTX198204019-1.png,568483
TEXT_T,dev,train,train,train,train,CTX198204020-1.png,652053
TEXT_T,train,train,train,train,dev,CTX198204022-1.png,449896
TEXT_T,train,train,train,train,train,CTX198204024-1.png,1315036
TEXT_T,train,train,train,train,train,CTX198204026-1.png,339280
TEXT_T,train,train,train,train,train,CTX198204027-1.png,527989
TEXT_T,train,train,train,train,train,CTX198204029-1.png,663692
TEXT_T,test,train,train,train,test,CTX198204030-1.png,424582
TEXT_T,train,train,test,dev,train,CTX198204032-1.png,1300724
TEXT_T,dev,test,dev,train,train,CTX198204192-1.png,785616
TEXT_T,train,train,train,test,train,CTX198204836C-1.png,730269
TEXT_T,train,dev,train,train,dev,CTX198303726-1.png,921938
TEXT_T,train,train,train,train,train,CTX198303735-1.png,303154
TEXT_T,train,train,train,train,train,CTX198303736-1.png,156127
TEXT_T,train,train,train,train,train,CTX198303737-1.png,223605
TEXT_T,train,train,train,train,train,CTX198303774-1.png,2036124
TEXT_T,train,train,train,train,train,CTX198304027-1.png,3083441
TEXT_T,train,train,train,train,dev,CTX198304031-1.png,3039460
TEXT_T,train,train,dev,test,test,CTX198304032-1.png,2348804
TEXT_T,dev,dev,test,dev,train,CTX198304033-1.png,1312245
TEXT_T,train,train,train,train,train,CTX198304034-1.png,2795194
TEXT_T,test,test,train,train,train,CTX198304035-1.png,2080557
TEXT_T,train,train,train,train,train,CTX198304037-1.png,758779
TEXT_T,train,train,train,train,train,CTX198304038-1.png,3308922
TEXT_T,train,train,train,train,train,CTX198304039-1.png,905163
TEXT_T,train,train,train,train,train,CTX198304040-1.png,1879556
TEXT_T,train,train,train,train,train,CTX198304042-1.png,1597514
TEXT_T,train,train,test,train,test,CTX198304043-1.png,1234211
TEXT_T,train,train,train,train,train,CTX198304045-1.png,2311755
TEXT_T,train,train,train,test,train,CTX198304046-1.png,1858417
TEXT_T,dev,dev,train,train,train,CTX198304047-1.png,1905163
TEXT_T,test,test,train,train,train,CTX198304048-1.png,625925
TEXT_T,train,train,dev,dev,dev,CTX198304049-1.png,595035
TEXT_T,train,train,train,train,train,CTX198304050-1.png,1260180
TEXT_T,train,train,train,train,train,CTX198304052-1.png,1663398
TEXT_T,train,train,train,train,train,CTX198304054-1.png,639821
TEXT_T,train,train,train,train,train,CTX198304055-1.png,1215208
TEXT_T,test,test,train,train,train,CTX198304057-1.png,2093524
TEXT_T,dev,train,train,test,train,CTX198304060-1.png,2766287
TEXT_T,train,train,test,train,train,CTX198304193-1.png,1020069
TEXT_T,train,dev,train,train,test,CTX198400209-1.png,2872598
TEXT_T,train,train,dev,dev,dev,CTX198400425-1.png,553143
TEXT_T,train,train,train,train,train,CTX198400430-1.png,427415
TEXT_T,train,train,train,train,train,CTX198400432-1.png,465067
TEXT_T,train,train,train,train,train,CTX198400434-1.png,604613
TEXT_T,train,train,train,train,train,CTX198400436-1.png,538605
TEXT_T,train,train,train,train,train,CTX198400437-1.png,415501
TEXT_T,train,train,train,train,test,CTX198400438-1.png,492229
TEXT_T,train,test,train,train,dev,CTX198400439-1.png,722622
TEXT_T,train,dev,train,train,train,CTX198400459-1.png,726715
TEXT_T,train,train,train,test,train,CTX198400482-1.png,389538
TEXT_T,test,train,test,dev,train,CTX198401566-1.png,2155831
TEXT_T,dev,train,dev,train,train,CTX198402230-1.png,2649154
TEXT_T,train,train,train,train,train,CTX198402941-1.png,1925889
TEXT_T,train,train,train,train,train,CTX198403188-1.png,907536
TEXT_T,train,train,train,train,train,CTX198403257-1.png,678146
TEXT_T,train,train,train,train,train,CTX198403582-1.png,753925
TEXT_T,train,test,test,train,train,CTX198500674-1.png,1428837
TEXT_T,train,dev,train,dev,dev,CTX198501526-1.png,613814
TEXT_T,train,train,train,train,test,CTX198501532-1.png,281204
TEXT_T,dev,train,dev,train,train,CTX198501533-1.png,276510
TEXT_T,test,train,train,test,train,CTX198501534-1.png,278043
TEXT_T,train,train,train,train,train,CTX198501537-1.png,266618
TEXT_T,train,train,train,train,train,CTX198501540-1.png,842888
TEXT_T,train,train,train,train,train,CTX198501541-1.png,438699
TEXT_T,train,train,train,train,train,CTX198501542-1.png,462461
TEXT_T,train,train,train,train,train,CTX198501543-1.png,480117
TEXT_T,train,train,train,dev,dev,CTX198501544-1.png,655830
TEXT_T,train,train,test,train,train,CTX198501546-1.png,293241
TEXT_T,dev,test,train,train,train,CTX198501548-1.png,283631
TEXT_T,test,train,train,test,test,CTX198501552-1.png,303226
TEXT_T,train,train,train,train,train,CTX198501553-1.png,504332
TEXT_T,train,dev,dev,train,train,CTX198501554-1.png,425805
TEXT_T,train,train,train,train,train,CTX198501556-1.png,296293
TEXT_T,train,train,train,train,train,CTX198501557-1.png,320837
TEXT_T,train,train,train,train,train,CTX198501558-1.png,300979
TEXT_T,train,train,train,train,train,CTX198501559-1.png,350072
TEXT_T,train,dev,train,dev,dev,CTX198501560-1.png,560261
TEXT_T,train,test,train,train,test,CTX198501562-1.png,327219
TEXT_T,test,train,test,train,train,CTX198501566-1.png,459467
TEXT_T,dev,train,dev,test,train,CTX198501567-1.png,767090
TEXT_T,train,train,train,train,train,CTX198501568-1.png,587659
TEXT_T,train,train,train,train,train,CTX198501569-1.png,486873
TEXT_T,train,train,train,train,train,CTX198501571-1.png,553404
TEXT_T,train,train,train,train,train,CTX198501573-1.png,378617
TEXT_T,train,train,train,train,train,CTX198501575-1.png,261017
TEXT_T,train,train,train,train,train,CTX198501576-1.png,415396
TEXT_T,train,dev,train,test,train,CTX198501577-1.png,391056
TEXT_T,test,train,train,train,test,CTX198501579-1.png,326286
TEXT_T,train,test,dev,train,train,CTX198501582-1.png,399023
TEXT_T,train,train,train,dev,train,CTX198501583-1.png,337762
TEXT_T,dev,train,test,train,dev,CTX198501584-1.png,278401
TEXT_T,train,train,train,train,train,CTX198501585-1.png,277131
TEXT_T,train,train,train,train,train,CTX198501586-1.png,1004207
TEXT_T,train,train,train,train,train,CTX198501594-1.png,368342
TEXT_T,train,train,train,train,train,CTX198501595-1.png,324609
TEXT_T,train,train,train,train,train,CTX198501596-1.png,281040
TEXT_T,train,train,train,dev,train,CTX198501598-1.png,1518798
TEXT_T,train,dev,train,train,train,CTX198501599-1.png,402901
TEXT_T,train,train,dev,test,test,CTX198501600-1.png,472775
TEXT_T,test,test,test,train,train,CTX198501602-1.png,559142
TEXT_T,train,train,train,train,train,CTX198501604-1.png,537753
TEXT_T,dev,train,train,train,dev,CTX198501605-1.png,298357
TEXT_T,train,train,train,train,train,CTX198501606-1.png,277951
TEXT_T,train,train,train,train,train,CTX198501607-1.png,296370
TEXT_T,train,train,train,train,train,CTX198501609-1.png,570419
TEXT_T,train,train,train,train,train,CTX198501610-1.png,323670
TEXT_T,train,train,test,dev,train,CTX198501612-1.png,232994
TEXT_T,train,test,train,train,train,CTX198501613-1.png,297917
TEXT_T,test,train,train,train,test,CTX198501616-1.png,243688
TEXT_T,dev,train,train,train,train,CTX198501617-1.png,421912
TEXT_T,train,train,dev,test,dev,CTX198501618-1.png,337493
TEXT_T,train,dev,train,train,train,CTX198501621-1.png,276947
TEXT_T,train,train,train,train,train,CTX198501624-1.png,418089
TEXT_T,train,train,train,train,train,CTX198501625-1.png,354620
TEXT_T,train,train,train,train,train,CTX198501626-1.png,679987
TEXT_T,train,train,train,train,train,CTX198501629-1.png,574466
TEXT_T,train,dev,train,dev,train,CTX198501630-1.png,358563
TEXT_T,train,train,dev,train,dev,CTX198501631-1.png,266880
TEXT_T,train,train,train,train,train,CTX198501633-1.png,807781
TEXT_T,dev,test,train,test,train,CTX198501634-1.png,363704
TEXT_T,test,train,test,train,test,CTX198501635-1.png,542627
TEXT_T,train,train,train,train,train,CTX198501636-1.png,384473
TEXT_T,train,train,train,train,train,CTX198501637-1.png,295545
TEXT_T,train,train,train,train,train,CTX198501641-1.png,524652
TEXT_T,train,train,train,train,train,CTX198501642-1.png,618995
TEXT_T,train,train,train,train,train,CTX198501643-1.png,431263
TEXT_T,dev,dev,train,dev,test,CTX198501644-1.png,346892
TEXT_T,train,test,train,train,dev,CTX198501645-1.png,758428
TEXT_T,train,train,train,train,train,CTX198501646-1.png,375564
TEXT_T,test,train,test,train,train,CTX198501647-1.png,361270
TEXT_T,train,train,dev,test,train,CTX198501648-1.png,299620
TEXT_T,train,train,train,train,train,CTX198501649-1.png,464742
TEXT_T,train,train,train,train,train,CTX198501650-1.png,359082
TEXT_T,train,train,train,train,train,CTX198501652-1.png,419822
TEXT_T,train,train,train,train,train,CTX198501653-1.png,377962
TEXT_T,train,train,train,train,train,CTX198501654-1.png,428280
TEXT_T,train,test,train,train,train,CTX198501655-1.png,388200
TEXT_T,train,train,dev,test,test,CTX198501656-1.png,363178
TEXT_T,test,train,test,dev,train,CTX198501657-1.png,395017
TEXT_T,dev,train,train,train,dev,CTX198501658-1.png,481830
TEXT_T,train,dev,train,train,train,CTX198501659-1.png,262748
TEXT_T,train,train,train,train,train,CTX198501661-1.png,339279
TEXT_T,train,train,train,train,train,CTX198501664-1.png,209651
TEXT_T,train,train,train,train,train,CTX198501665-1.png,400506
TEXT_T,train,train,train,train,train,CTX198501667-1.png,425104
TEXT_T,train,train,train,train,train,CTX198501669-1.png,527727
TEXT_T,train,train,dev,train,train,CTX198501671-1.png,357474
TEXT_T,train,train,train,test,dev,CTX198501672-1.png,256349
TEXT_T,dev,dev,test,train,test,CTX198501673-1.png,704862
TEXT_T,test,train,train,train,train,CTX198501676-1.png,369667
TEXT_T,train,test,train,train,train,CTX198501680-1.png,276871
TEXT_T,train,train,train,dev,train,CTX198501681-1.png,274938
TEXT_T,train,train,train,train,train,CTX198501683-1.png,390524
TEXT_T,train,train,train,train,train,CTX198501684-1.png,558698
TEXT_T,train,train,train,train,train,CTX198501685-1.png,401634
TEXT_T,train,train,train,train,train,CTX198501687-1.png,510778
TEXT_T,train,train,train,train,train,CTX198501690-1.png,415925
TEXT_T,dev,train,test,train,test,CTX198501692-1.png,294259
TEXT_T,train,dev,train,train,dev,CTX198501693-1.png,434697
TEXT_T,train,test,train,test,train,CTX198501695-1.png,473480
TEXT_T,test,train,dev,dev,train,CTX198501698-1.png,410503
TEXT_T,train,train,train,train,train,CTX198501699-1.png,426236
TEXT_T,train,train,train,train,train,CTX198501700-1.png,445179
TEXT_T,train,train,train,train,train,CTX198501701-1.png,370771
TEXT_T,train,train,train,train,train,CTX198501704-1.png,511086
TEXT_T,train,train,train,train,train,CTX198501705-1.png,481683
TEXT_T,train,train,train,test,test,CTX198501706-1.png,520269
TEXT_T,train,train,test,train,train,CTX198501708-1.png,405361
TEXT_T,dev,train,train,dev,train,CTX198503379-1.png,303898
TEXT_T,train,train,dev,train,train,CTX198503380-1.png,326883
TEXT_T,test,test,train,train,dev,CTX198503381-1.png,653757
TEXT_T,train,dev,train,train,train,CTX198503382-1.png,444202
TEXT_T,train,train,train,train,train,CTX198503385-1.png,257225
TEXT_T,train,train,train,train,train,CTX198503387-1.png,1415218
TEXT_T,train,train,train,train,train,CTX198503388-1.png,617034
TEXT_T,train,train,train,train,train,CTX198503389-1.png,455006
TEXT_T,train,train,train,test,train,CTX198503390-1.png,489489
TEXT_T,train,dev,train,train,test,CTX198503391-1.png,371260
TEXT_T,dev,train,train,train,train,CTX198503392-1.png,387892
TEXT_T,train,train,test,train,train,CTX198503393-1.png,405894
TEXT_T,test,test,train,dev,dev,CTX198503394-1.png,661994
TEXT_T,train,train,dev,train,train,CTX198503395-1.png,732241
TEXT_T,train,train,train,train,train,CTX198503398-1.png,482967
TEXT_T,train,train,train,train,train,CTX198503399-1.png,572248
TEXT_T,train,train,train,train,train,CTX198503400-1.png,300834
TEXT_T,train,train,train,train,train,CTX198503404-1.png,268328
TEXT_T,test,train,train,train,train,CTX198503405-1.png,311268
TEXT_T,train,dev,test,train,test,CTX198503406-1.png,410979
TEXT_T,train,train,dev,train,train,CTX198503407-1.png,416933
TEXT_T,train,test,train,train,dev,CTX198503408-1.png,266408
TEXT_T,dev,train,train,test,train,CTX198503409-1.png,361730
TEXT_T,train,train,train,dev,train,CTX198503410-1.png,436641
TEXT_T,train,train,train,train,train,CTX198503413-1.png,262021
TEXT_T,train,train,train,train,train,CTX198503416-1.png,602909
TEXT_T,train,train,train,train,train,CTX198503417-1.png,449268
TEXT_T,train,train,train,train,train,CTX198503420-1.png,574002
TEXT_T,train,train,test,train,train,CTX198503422-1.png,254462
TEXT_T,dev,train,dev,train,train,CTX198503423-1.png,1574547
TEXT_T,test,test,train,test,test,CTX198503426-1.png,470125
TEXT_T,train,train,train,train,dev,CTX198503427-1.png,329772
TEXT_T,train,dev,train,train,train,CTX198503430-1.png,360080
TEXT_T,train,train,train,dev,train,CTX198503432-1.png,325709
TEXT_T,train,train,train,train,train,CTX198503433-1.png,355197
TEXT_T,train,train,train,train,train,CTX198503434-1.png,306897
TEXT_T,train,train,train,train,train,CTX198503436-1.png,276113
TEXT_T,train,train,train,train,train,CTX198503438-1.png,306264
TEXT_T,test,dev,train,train,train,CTX198503439-1.png,439065
TEXT_T,train,train,train,dev,train,CTX198503441-1.png,374529
TEXT_T,train,train,train,train,dev,CTX198503444-1.png,340768
TEXT_T,dev,train,test,train,train,CTX198503445-1.png,447677
TEXT_T,train,test,dev,test,test,CTX198503447-1.png,498569
TEXT_T,train,train,train,train,train,CTX198503448-1.png,233743
TEXT_T,train,train,train,train,train,CTX198503449-1.png,447281
TEXT_T,train,train,train,train,train,CTX198503456-1.png,350645
TEXT_T,train,train,train,train,train,CTX198503457-1.png,248594
TEXT_T,train,train,train,train,train,CTX198503460-1.png,294188
TEXT_T,train,train,test,dev,train,CTX198503559-1.png,624251
TEXT_T,train,train,train,train,test,CTX198503919-1.png,921394
TEXT_T,dev,train,train,train,train,CTX198503920-1.png,1930366
TEXT_T,train,train,train,train,dev,CTX198503921-1.png,232536
TEXT_T,train,test,dev,test,train,CTX198503922-1.png,691702
TEXT_T,test,dev,train,train,train,CTX198503924-1.png,335965
TEXT_T,train,train,train,train,train,CTX198503926-1.png,1181195
TEXT_T,train,train,train,train,train,CTX198503927-1.png,579346
TEXT_T,train,train,train,train,train,CTX198503928-1.png,272543
TEXT_T,train,train,train,train,train,CTX198503929-1.png,307434
TEXT_T,test,test,test,train,train,CTX198503931-1.png,278970
TEXT_T,train,train,dev,train,test,CTX198503933-1.png,599097
TEXT_T,dev,train,train,dev,train,CTX198503934-1.png,516002
TEXT_T,train,train,train,train,dev,CTX198503936-1.png,491309
TEXT_T,train,train,train,test,train,CTX198503937-1.png,462330
TEXT_T,train,dev,train,train,train,CTX198503938-1.png,2358761
TEXT_T,train,train,train,train,train,CTX198503939-1.png,1685985
TEXT_T,train,train,train,train,train,CTX198503940-1.png,404550
TEXT_T,train,train,train,train,train,CTX198503941-1.png,484744
TEXT_T,train,train,train,train,train,CTX198503942-1.png,259562
TEXT_T,train,train,train,train,train,CTX198503943-1.png,292958
TEXT_T,train,test,test,train,train,CTX198503944-1.png,700821
TEXT_T,train,train,train,test,train,CTX198503945-1.png,908866
TEXT_T,test,train,train,train,dev,CTX198503946-1.png,416619
