ARCHIVE,CATEGORY,DOCUMENT,PAGE,PNG,BYTES
TEXT_T.zip,TEXT_T,CTX198503408,1,CTX198503408-1.png,266408
TEXT_T.zip,TEXT_T,CTX198503409,1,CTX198503409-1.png,361730
TEXT_T.zip,TEXT_T,CTX198503410,1,CTX198503410-1.png,436641
TEXT_T.zip,TEXT_T,CTX198503413,1,CTX198503413-1.png,262021
TEXT_T.zip,TEXT_T,CTX198503416,1,CTX198503416-1.png,602909
TEXT_T.zip,TEXT_T,CTX198503417,1,CTX198503417-1.png,449268
TEXT_T.zip,TEXT_T,CTX198503420,1,CTX198503420-1.png,574002
TEXT_T.zip,TEXT_T,CTX198503422,1,CTX198503422-1.png,254462
TEXT_T.zip,TEXT_T,CTX198503423,1,CTX198503423-1.png,1574547
TEXT_T.zip,TEXT_T,CTX198503426,1,CTX198503426-1.png,470125
TEXT_T.zip,TEXT_T,CTX198503427,1,CTX198503427-1.png,329772
TEXT_T.zip,TEXT_T,CTX198503430,1,CTX198503430-1.png,360080
TEXT_T.zip,TEXT_T,CTX198503432,1,CTX198503432-1.png,325709
TEXT_T.zip,TEXT_T,CTX198503433,1,CTX198503433-1.png,355197
TEXT_T.zip,TEXT_T,CTX198503434,1,CTX198503434-1.png,306897
TEXT_T.zip,TEXT_T,CTX198503436,1,CTX198503436-1.png,276113
TEXT_T.zip,TEXT_T,CTX198503438,1,CTX198503438-1.png,306264
TEXT_T.zip,TEXT_T,CTX198503439,1,CTX198503439-1.png,439065
TEXT_T.zip,TEXT_T,CTX198503441,1,CTX198503441-1.png,374529
TEXT_T.zip,TEXT_T,CTX198503444,1,CTX198503444-1.png,340768
TEXT_T.zip,TEXT_T,CTX198503445,1,CTX198503445-1.png,447677
TEXT_T.zip,TEXT_T,CTX198503447,1,CTX198503447-1.png,498569
TEXT_T.zip,TEXT_T,CTX198503448,1,CTX198503448-1.png,233743
TEXT_T.zip,TEXT_T,CTX198503449,1,CTX198503449-1.png,447281
TEXT_T.zip,TEXT_T,CTX198503456,1,CTX198503456-1.png,350645
TEXT_T.zip,TEXT_T,CTX198503457,1,CTX198503457-1.png,248594
TEXT_T.zip,TEXT_T,CTX198503460,1,CTX198503460-1.png,294188
TEXT_T.zip,TEXT_T,CTX198503559,1,CTX198503559-1.png,624251
TEXT_T.zip,TEXT_T,CTX198503919,1,CTX198503919-1.png,921394
TEXT_T.zip,TEXT_T,CTX198503920,1,CTX198503920-1.png,1930366
TEXT_T.zip,TEXT_T,CTX198503921,1,CTX198503921-1.png,232536
TEXT_T.zip,TEXT_T,CTX198503922,1,CTX198503922-1.png,691702
TEXT_T.zip,TEXT_T,CTX198503924,1,CTX198503924-1.png,335965
TEXT_T.zip,TEXT_T,CTX198503926,1,CTX198503926-1.png,1181195
TEXT_T.zip,TEXT_T,CTX198503927,1,CTX198503927-1.png,579346
TEXT_T.zip,TEXT_T,CTX198503928,1,CTX198503928-1.png,272543
TEXT_T.zip,TEXT_T,CTX198503929,1,CTX198503929-1.png,307434
TEXT_T.zip,TEXT_T,CTX198503931,1,CTX198503931-1.png,278970
TEXT_T.zip,TEXT_T,CTX198503933,1,CTX198503933-1.png,599097
TEXT_T.zip,TEXT_T,CTX198503934,1,CTX198503934-1.png,516002
TEXT_T.zip,TEXT_T,CTX198503936,1,CTX198503936-1.png,491309
TEXT_T.zip,TEXT_T,CTX198503937,1,CTX198503937-1.png,462330
TEXT_T.zip,TEXT_T,CTX198503938,1,CTX198503938-1.png,2358761
TEXT_T.zip,TEXT_T,CTX198503939,1,CTX198503939-1.png,1685985
TEXT_T.zip,TEXT_T,CTX198503940,1,CTX198503940-1.png,404550
TEXT_T.zip,TEXT_T,CTX198503941,1,CTX198503941-1.png,484744
TEXT_T.zip,TEXT_T,CTX198503942,1,CTX198503942-1.png,259562
TEXT_T.zip,TEXT_T,CTX198503943,1,CTX198503943-1.png,292958
TEXT_T.zip,TEXT_T,CTX198503944,1,CTX198503944-1.png,700821
TEXT_T.zip,TEXT_T,CTX198503945,1,CTX198503945-1.png,908866
TEXT_T.zip,TEXT_T,CTX198503946,1,CTX198503946-1.png,416619
TEXT_T.zip,TEXT_T,CTX198503947,1,CTX198503947-1.png,476314
TEXT_T.zip,TEXT_T,CTX198503949,1,CTX198503949-1.png,1522113
TEXT_T.zip,TEXT_T,CTX198503950,1,CTX198503950-1.png,876419
TEXT_T.zip,TEXT_T,CTX198503951,1,CTX198503951-1.png,1556747
TEXT_T.zip,TEXT_T,CTX198503954,1,CTX198503954-1.png,264111
TEXT_T.zip,TEXT_T,CTX198503955,1,CTX198503955-1.png,676580
TEXT_T.zip,TEXT_T,CTX198503956,1,CTX198503956-1.png,432347
TEXT_T.zip,TEXT_T,CTX198503957,1,CTX198503957-1.png,389647
TEXT_T.zip,TEXT_T,CTX198503960,1,CTX198503960-1.png,2976868
TEXT_T.zip,TEXT_T,CTX198503961,1,CTX198503961-1.png,577826
TEXT_T.zip,TEXT_T,CTX198503962,1,CTX198503962-1.png,432979
TEXT_T.zip,TEXT_T,CTX198503964,1,CTX198503964-1.png,530270
TEXT_T.zip,TEXT_T,CTX198503965,1,CTX198503965-1.png,416787
TEXT_T.zip,TEXT_T,CTX198503967,1,CTX198503967-1.png,690549
TEXT_T.zip,TEXT_T,CTX198503969,1,CTX198503969-1.png,437175
TEXT_T.zip,TEXT_T,CTX198503970,1,CTX198503970-1.png,811390
TEXT_T.zip,TEXT_T,CTX198503971,1,CTX198503971-1.png,445226
TEXT_T.zip,TEXT_T,CTX198503972,1,CTX198503972-1.png,525733
TEXT_T.zip,TEXT_T,CTX198503973,1,CTX198503973-1.png,396953
TEXT_T.zip,TEXT_T,CTX198503974,1,CTX198503974-1.png,390480
TEXT_T.zip,TEXT_T,CTX198503975,1,CTX198503975-1.png,548691
TEXT_T.zip,TEXT_T,CTX198503977,1,CTX198503977-1.png,1010544
TEXT_T.zip,TEXT_T,CTX198503978,1,CTX198503978-1.png,344670
TEXT_T.zip,TEXT_T,CTX198503979,1,CTX198503979-1.png,508597
TEXT_T.zip,TEXT_T,CTX198503980,1,CTX198503980-1.png,1426449
TEXT_T.zip,TEXT_T,CTX198503981,1,CTX198503981-1.png,902273
TEXT_T.zip,TEXT_T,CTX198503982,1,CTX198503982-1.png,468328
TEXT_T.zip,TEXT_T,CTX198503983,1,CTX198503983-1.png,681789
TEXT_T.zip,TEXT_T,CTX198503984,1,CTX198503984-1.png,947605
TEXT_T.zip,TEXT_T,CTX198503986,1,CTX198503986-1.png,357285
TEXT_T.zip,TEXT_T,CTX198503987,1,CTX198503987-1.png,687795
TEXT_T.zip,TEXT_T,CTX198503988,1,CTX198503988-1.png,723859
TEXT_T.zip,TEXT_T,CTX198503991,1,CTX198503991-1.png,394026
TEXT_T.zip,TEXT_T,CTX198503992,1,CTX198503992-1.png,416701
TEXT_T.zip,TEXT_T,CTX198503993,1,CTX198503993-1.png,572062
TEXT_T.zip,TEXT_T,CTX198503994,1,CTX198503994-1.png,387467
TEXT_T.zip,TEXT_T,CTX198503995,1,CTX198503995-1.png,587984
TEXT_T.zip,TEXT_T,CTX198503996,1,CTX198503996-1.png,556034
TEXT_T.zip,TEXT_T,CTX198503997,1,CTX198503997-1.png,537635
TEXT_T.zip,TEXT_T,CTX198503998,1,CTX198503998-1.png,437991
TEXT_T.zip,TEXT_T,CTX198503999,1,CTX198503999-1.png,467212
TEXT_T.zip,TEXT_T,CTX198504000,1,CTX198504000-1.png,421066
TEXT_T.zip,TEXT_T,CTX198504001,1,CTX198504001-1.png,401633
TEXT_T.zip,TEXT_T,CTX198504002,1,CTX198504002-1.png,568704
TEXT_T.zip,TEXT_T,CTX198504003,1,CTX198504003-1.png,550868
TEXT_T.zip,TEXT_T,CTX198504004,1,CTX198504004-1.png,773526
TEXT_T.zip,TEXT_T,CTX198504005,1,CTX198504005-1.png,387888
TEXT_T.zip,TEXT_T,CTX198504006,1,CTX198504006-1.png,417127
TEXT_T.zip,TEXT_T,CTX198504007,1,CTX198504007-1.png,510382
TEXT_T.zip,TEXT_T,CTX198504008,1,CTX198504008-1.png,462448
TEXT_T.zip,TEXT_T,CTX198504009,1,CTX198504009-1.png,616140
TEXT_T.zip,TEXT_T,CTX198504011,1,CTX198504011-1.png,554824
TEXT_T.zip,TEXT_T,CTX198504012,1,CTX198504012-1.png,603777
TEXT_T.zip,TEXT_T,CTX198504013,1,CTX198504013-1.png,702830
TEXT_T.zip,TEXT_T,CTX198504014,1,CTX198504014-1.png,433043
TEXT_T.zip,TEXT_T,CTX198504099,1,CTX198504099-1.png,476821
TEXT_T.zip,TEXT_T,CTX198504101,1,CTX198504101-1.png,979085
TEXT_T.zip,TEXT_T,CTX198504103,1,CTX198504103-1.png,1340217
TEXT_T.zip,TEXT_T,CTX198504104,1,CTX198504104-1.png,625631
TEXT_T.zip,TEXT_T,CTX198504105,1,CTX198504105-1.png,431673
TEXT_T.zip,TEXT_T,CTX198504106,1,CTX198504106-1.png,449699
TEXT_T.zip,TEXT_T,CTX198504107,1,CTX198504107-1.png,334325
TEXT_T.zip,TEXT_T,CTX198504108,1,CTX198504108-1.png,595226
TEXT_T.zip,TEXT_T,CTX198504109,1,CTX198504109-1.png,1021257
TEXT_T.zip,TEXT_T,CTX198504110,1,CTX198504110-1.png,717223
TEXT_T.zip,TEXT_T,CTX198504111,1,CTX198504111-1.png,445841
TEXT_T.zip,TEXT_T,CTX198504112,1,CTX198504112-1.png,704842
TEXT_T.zip,TEXT_T,CTX198504113,1,CTX198504113-1.png,423849
TEXT_T.zip,TEXT_T,CTX198504114,1,CTX198504114-1.png,981260
TEXT_T.zip,TEXT_T,CTX198504115,1,CTX198504115-1.png,994774
TEXT_T.zip,TEXT_T,CTX198504119,1,CTX198504119-1.png,625085
TEXT_T.zip,TEXT_T,CTX198504120,1,CTX198504120-1.png,941034
TEXT_T.zip,TEXT_T,CTX198504121,1,CTX198504121-1.png,341326
TEXT_T.zip,TEXT_T,CTX198504123,1,CTX198504123-1.png,831864
TEXT_T.zip,TEXT_T,CTX198504124,1,CTX198504124-1.png,502242
TEXT_T.zip,TEXT_T,CTX198504127,1,CTX198504127-1.png,1973817
TEXT_T.zip,TEXT_T,CTX198504129,1,CTX198504129-1.png,1911246
TEXT_T.zip,TEXT_T,CTX198504130,1,CTX198504130-1.png,583263
TEXT_T.zip,TEXT_T,CTX198504131,1,CTX198504131-1.png,637472
TEXT_T.zip,TEXT_T,CTX198504136,1,CTX198504136-1.png,483842
TEXT_T.zip,TEXT_T,CTX198504137,1,CTX198504137-1.png,796901
TEXT_T.zip,TEXT_T,CTX198504138,1,CTX198504138-1.png,858828
TEXT_T.zip,TEXT_T,CTX198504140,1,CTX198504140-1.png,643329
TEXT_T.zip,TEXT_T,CTX198504141,1,CTX198504141-1.png,549114
TEXT_T.zip,TEXT_T,CTX198504143,1,CTX198504143-1.png,977133
TEXT_T.zip,TEXT_T,CTX198504144,1,CTX198504144-1.png,1085092
TEXT_T.zip,TEXT_T,CTX198504145,1,CTX198504145-1.png,900899
TEXT_T.zip,TEXT_T,CTX198504146,1,CTX198504146-1.png,865718
TEXT_T.zip,TEXT_T,CTX198504147,1,CTX198504147-1.png,692556
TEXT_T.zip,TEXT_T,CTX198504148,1,CTX198504148-1.png,1027288
TEXT_T.zip,TEXT_T,CTX198504149,1,CTX198504149-1.png,468666
TEXT_T.zip,TEXT_T,CTX198504152,1,CTX198504152-1.png,375752
TEXT_T.zip,TEXT_T,CTX198504153,1,CTX198504153-1.png,388279
TEXT_T.zip,TEXT_T,CTX198504154,1,CTX198504154-1.png,342185
TEXT_T.zip,TEXT_T,CTX198504156,1,CTX198504156-1.png,596259
TEXT_T.zip,TEXT_T,CTX198504157,1,CTX198504157-1.png,324002
TEXT_T.zip,TEXT_T,CTX198504159,1,CTX198504159-1.png,1580545
TEXT_T.zip,TEXT_T,CTX198504160,1,CTX198504160-1.png,450680
TEXT_T.zip,TEXT_T,CTX198504162,1,CTX198504162-1.png,282915
TEXT_T.zip,TEXT_T,CTX198504163,1,CTX198504163-1.png,394129
TEXT_T.zip,TEXT_T,CTX198504164,1,CTX198504164-1.png,1200906
TEXT_T.zip,TEXT_T,CTX198504165,1,CTX198504165-1.png,904438
TEXT_T.zip,TEXT_T,CTX198504166,1,CTX198504166-1.png,319690
TEXT_T.zip,TEXT_T,CTX198504170,1,CTX198504170-1.png,313714
TEXT_T.zip,TEXT_T,CTX198504171,1,CTX198504171-1.png,320038
TEXT_T.zip,TEXT_T,CTX198504172,1,CTX198504172-1.png,669107
TEXT_T.zip,TEXT_T,CTX198504174,1,CTX198504174-1.png,815936
TEXT_T.zip,TEXT_T,CTX198504177,1,CTX198504177-1.png,753389
TEXT_T.zip,TEXT_T,CTX198504178,1,CTX198504178-1.png,447612
TEXT_T.zip,TEXT_T,CTX198504179,1,CTX198504179-1.png,459776
TEXT_T.zip,TEXT_T,CTX198504181,1,CTX198504181-1.png,363111
TEXT_T.zip,TEXT_T,CTX198504182,1,CTX198504182-1.png,338584
TEXT_T.zip,TEXT_T,CTX198504183,1,CTX198504183-1.png,446159
TEXT_T.zip,TEXT_T,CTX198504185,1,CTX198504185-1.png,539365
TEXT_T.zip,TEXT_T,CTX198504186,1,CTX198504186-1.png,440802
TEXT_T.zip,TEXT_T,CTX198504187,1,CTX198504187-1.png,302370
TEXT_T.zip,TEXT_T,CTX198504188,1,CTX198504188-1.png,531665
TEXT_T.zip,TEXT_T,CTX198504192,1,CTX198504192-1.png,621516
TEXT_T.zip,TEXT_T,CTX198504193,1,CTX198504193-1.png,301139
TEXT_T.zip,TEXT_T,CTX198504195,1,CTX198504195-1.png,410625
TEXT_T.zip,TEXT_T,CTX198504197,1,CTX198504197-1.png,1021351
TEXT_T.zip,TEXT_T,CTX198504198,1,CTX198504198-1.png,637929
TEXT_T.zip,TEXT_T,CTX198504199,1,CTX198504199-1.png,506280
TEXT_T.zip,TEXT_T,CTX198504204,1,CTX198504204-1.png,450835
TEXT_T.zip,TEXT_T,CTX198504205,1,CTX198504205-1.png,643952
TEXT_T.zip,TEXT_T,CTX198504207,1,CTX198504207-1.png,402292
TEXT_T.zip,TEXT_T,CTX198504208,1,CTX198504208-1.png,871033
TEXT_T.zip,TEXT_T,CTX198504210,1,CTX198504210-1.png,311368
TEXT_T.zip,TEXT_T,CTX198504211,1,CTX198504211-1.png,376642
TEXT_T.zip,TEXT_T,CTX198504213,1,CTX198504213-1.png,421772
TEXT_T.zip,TEXT_T,CTX198504214,1,CTX198504214-1.png,301756
TEXT_T.zip,TEXT_T,CTX198504216,1,CTX198504216-1.png,372980
TEXT_T.zip,TEXT_T,CTX198504217,1,CTX198504217-1.png,732685
TEXT_T.zip,TEXT_T,CTX198504220,1,CTX198504220-1.png,495934
TEXT_T.zip,TEXT_T,CTX198504221,1,CTX198504221-1.png,605383
TEXT_T.zip,TEXT_T,CTX198504222,1,CTX198504222-1.png,457625
TEXT_T.zip,TEXT_T,CTX198504225,1,CTX198504225-1.png,1415824
TEXT_T.zip,TEXT_T,CTX198504227,1,CTX198504227-1.png,1279931
TEXT_T.zip,TEXT_T,CTX198504228,1,CTX198504228-1.png,537290
TEXT_T.zip,TEXT_T,CTX198504229,1,CTX198504229-1.png,455035
TEXT_T.zip,TEXT_T,CTX198504231,1,CTX198504231-1.png,444460
TEXT_T.zip,TEXT_T,CTX198504234,1,CTX198504234-1.png,403606
TEXT_T.zip,TEXT_T,CTX198504235,1,CTX198504235-1.png,554717
TEXT_T.zip,TEXT_T,CTX198504236,1,CTX198504236-1.png,302376
TEXT_T.zip,TEXT_T,CTX198504239,1,CTX198504239-1.png,2002997
TEXT_T.zip,TEXT_T,CTX198504240,1,CTX198504240-1.png,484328
TEXT_T.zip,TEXT_T,CTX198504242,1,CTX198504242-1.png,576664
TEXT_T.zip,TEXT_T,CTX198504243,1,CTX198504243-1.png,460328
TEXT_T.zip,TEXT_T,CTX198504244,1,CTX198504244-1.png,453022
TEXT_T.zip,TEXT_T,CTX198504246,1,CTX198504246-1.png,358890
TEXT_T.zip,TEXT_T,CTX198504248,1,CTX198504248-1.png,623155
TEXT_T.zip,TEXT_T,CTX198504249,1,CTX198504249-1.png,461528
TEXT_T.zip,TEXT_T,CTX198504250,1,CTX198504250-1.png,536005
TEXT_T.zip,TEXT_T,CTX198504251,1,CTX198504251-1.png,348914
TEXT_T.zip,TEXT_T,CTX198504252,1,CTX198504252-1.png,401542
TEXT_T.zip,TEXT_T,CTX198504253,1,CTX198504253-1.png,461428
TEXT_T.zip,TEXT_T,CTX198504254,1,CTX198504254-1.png,1225651
TEXT_T.zip,TEXT_T,CTX198504255,1,CTX198504255-1.png,370426
TEXT_T.zip,TEXT_T,CTX198504256,1,CTX198504256-1.png,846219
TEXT_T.zip,TEXT_T,CTX198504257,1,CTX198504257-1.png,534084
TEXT_T.zip,TEXT_T,CTX198504361,1,CTX198504361-1.png,616483
TEXT_T.zip,TEXT_T,CTX198600656,1,CTX198600656-1.png,2696516
TEXT_T.zip,TEXT_T,CTX198600657,1,CTX198600657-1.png,1801940
TEXT_T.zip,TEXT_T,CTX198600924,1,CTX198600924-1.png,725415
TEXT_T.zip,TEXT_T,CTX198600925,1,CTX198600925-1.png,1069288
TEXT_T.zip,TEXT_T,CTX198600931,1,CTX198600931-1.png,419748
TEXT_T.zip,TEXT_T,CTX198600932,1,CTX198600932-1.png,1624368
TEXT_T.zip,TEXT_T,CTX198600937,1,CTX198600937-1.png,668139
TEXT_T.zip,TEXT_T,CTX198600939,1,CTX198600939-1.png,808854
TEXT_T.zip,TEXT_T,CTX198600942,1,CTX198600942-1.png,987987
TEXT_T.zip,TEXT_T,CTX198600944,1,CTX198600944-1.png,703885
TEXT_T.zip,TEXT_T,CTX198600984,1,CTX198600984-1.png,161222
TEXT_T.zip,TEXT_T,CTX198601347,1,CTX198601347-1.png,1535006
TEXT_T.zip,TEXT_T,CTX198601903,1,CTX198601903-1.png,2353529
TEXT_T.zip,TEXT_T,CTX198602742,1,CTX198602742-1.png,593431
TEXT_T.zip,TEXT_T,CTX198602746,1,CTX198602746-1.png,716369
TEXT_T.zip,TEXT_T,CTX198602756,1,CTX198602756-1.png,561083
TEXT_T.zip,TEXT_T,CTX198602758,1,CTX198602758-1.png,342617
TEXT_T.zip,TEXT_T,CTX198602761,1,CTX198602761-1.png,633404
TEXT_T.zip,TEXT_T,CTX198602762,1,CTX198602762-1.png,384720
TEXT_T.zip,TEXT_T,CTX198602765,1,CTX198602765-1.png,423308
TEXT_T.zip,TEXT_T,CTX198602773,1,CTX198602773-1.png,766661
TEXT_T.zip,TEXT_T,CTX198602774,1,CTX198602774-1.png,321231
TEXT_T.zip,TEXT_T,CTX198602776,1,CTX198602776-1.png,569893
TEXT_T.zip,TEXT_T,CTX198602778,1,CTX198602778-1.png,722360
TEXT_T.zip,TEXT_T,CTX198602781,1,CTX198602781-1.png,471829
TEXT_T.zip,TEXT_T,CTX198602791,1,CTX198602791-1.png,496929
TEXT_T.zip,TEXT_T,CTX198602792,1,CTX198602792-1.png,575450
TEXT_T.zip,TEXT_T,CTX198602793,1,CTX198602793-1.png,447792
TEXT_T.zip,TEXT_T,CTX198602799,1,CTX198602799-1.png,633863
TEXT_T.zip,TEXT_T,CTX198602805,1,CTX198602805-1.png,609687
TEXT_T.zip,TEXT_T,CTX198602807,1,CTX198602807-1.png,449053
TEXT_T.zip,TEXT_T,CTX198602810,1,CTX198602810-1.png,410763
TEXT_T.zip,TEXT_T,CTX198602811,1,CTX198602811-1.png,386302
TEXT_T.zip,TEXT_T,CTX198602822,1,CTX198602822-1.png,857440
TEXT_T.zip,TEXT_T,CTX198602829,1,CTX198602829-1.png,286155
TEXT_T.zip,TEXT_T,CTX198602831,1,CTX198602831-1.png,439924
TEXT_T.zip,TEXT_T,CTX198602836,1,CTX198602836-1.png,615429
TEXT_T.zip,TEXT_T,CTX198602842,1,CTX198602842-1.png,489402
TEXT_T.zip,TEXT_T,CTX198602843,1,CTX198602843-1.png,263289
TEXT_T.zip,TEXT_T,CTX198602847,1,CTX198602847-1.png,820181
TEXT_T.zip,TEXT_T,CTX198602861,1,CTX198602861-1.png,741279
TEXT_T.zip,TEXT_T,CTX198602865,1,CTX198602865-1.png,551103
TEXT_T.zip,TEXT_T,CTX198602869,1,CTX198602869-1.png,774938
TEXT_T.zip,TEXT_T,CTX198602888,1,CTX198602888-1.png,372204
TEXT_T.zip,TEXT_T,CTX198602892,1,CTX198602892-1.png,678989
TEXT_T.zip,TEXT_T,CTX198602896,1,CTX198602896-1.png,372070
TEXT_T.zip,TEXT_T,CTX198602900,1,CTX198602900-1.png,336344
TEXT_T.zip,TEXT_T,CTX198602901,1,CTX198602901-1.png,808250
TEXT_T.zip,TEXT_T,CTX198602911,1,CTX198602911-1.png,558187
TEXT_T.zip,TEXT_T,CTX198602916,1,CTX198602916-1.png,492268
TEXT_T.zip,TEXT_T,CTX198602917,1,CTX198602917-1.png,371198
TEXT_T.zip,TEXT_T,CTX198602924,1,CTX198602924-1.png,520329
TEXT_T.zip,TEXT_T,CTX198602926,1,CTX198602926-1.png,404158
TEXT_T.zip,TEXT_T,CTX198602939,1,CTX198602939-1.png,333378
TEXT_T.zip,TEXT_T,CTX198602944,1,CTX198602944-1.png,460460
TEXT_T.zip,TEXT_T,CTX198602947,1,CTX198602947-1.png,459229
TEXT_T.zip,TEXT_T,CTX198602948,1,CTX198602948-1.png,440305
TEXT_T.zip,TEXT_T,CTX198602953,1,CTX198602953-1.png,331525
TEXT_T.zip,TEXT_T,CTX198602963,1,CTX198602963-1.png,342421
TEXT_T.zip,TEXT_T,CTX198602967,1,CTX198602967-1.png,376778
TEXT_T.zip,TEXT_T,CTX198602972,1,CTX198602972-1.png,596549
TEXT_T.zip,TEXT_T,CTX198602973,1,CTX198602973-1.png,392001
TEXT_T.zip,TEXT_T,CTX198602975,1,CTX198602975-1.png,536535
TEXT_T.zip,TEXT_T,CTX198602982,1,CTX198602982-1.png,575262
TEXT_T.zip,TEXT_T,CTX198602993,1,CTX198602993-1.png,356136
TEXT_T.zip,TEXT_T,CTX198603002,1,CTX198603002-1.png,456014
TEXT_T.zip,TEXT_T,CTX198603003,1,CTX198603003-1.png,559091
TEXT_T.zip,TEXT_T,CTX198603004,1,CTX198603004-1.png,338193
TEXT_T.zip,TEXT_T,CTX198603019,1,CTX198603019-1.png,908607
TEXT_T.zip,TEXT_T,CTX198603033,1,CTX198603033-1.png,1118239
TEXT_T.zip,TEXT_T,CTX198603040,1,CTX198603040-1.png,998883
TEXT_T.zip,TEXT_T,CTX198603043,1,CTX198603043-1.png,498194
TEXT_T.zip,TEXT_T,CTX198603044,1,CTX198603044-1.png,447933
TEXT_T.zip,TEXT_T,CTX198603045,1,CTX198603045-1.png,562937
TEXT_T.zip,TEXT_T,CTX198603046,1,CTX198603046-1.png,774108
TEXT_T.zip,TEXT_T,CTX198603047,1,CTX198603047-1.png,349859
TEXT_T.zip,TEXT_T,CTX198603048,1,CTX198603048-1.png,701201
TEXT_T.zip,TEXT_T,CTX198603064,1,CTX198603064-1.png,1477692
TEXT_T.zip,TEXT_T,CTX198603066,1,CTX198603066-1.png,1883188
TEXT_T.zip,TEXT_T,CTX198603074,1,CTX198603074-1.png,335762
TEXT_T.zip,TEXT_T,CTX198603075,1,CTX198603075-1.png,390228
TEXT_T.zip,TEXT_T,CTX198603085,1,CTX198603085-1.png,1421192
TEXT_T.zip,TEXT_T,CTX198603089,1,CTX198603089-1.png,352380
TEXT_T.zip,TEXT_T,CTX198603090,1,CTX198603090-1.png,1726574
TEXT_T.zip,TEXT_T,CTX198603092,1,CTX198603092-1.png,1323733
TEXT_T.zip,TEXT_T,CTX198603093,1,CTX198603093-1.png,3236077
TEXT_T.zip,TEXT_T,CTX198603095,1,CTX198603095-1.png,446476
TEXT_T.zip,TEXT_T,CTX198603097,1,CTX198603097-1.png,309021
TEXT_T.zip,TEXT_T,CTX198603098,1,CTX198603098-1.png,428135
TEXT_T.zip,TEXT_T,CTX198603101,1,CTX198603101-1.png,626557
TEXT_T.zip,TEXT_T,CTX198603102,1,CTX198603102-1.png,372006
TEXT_T.zip,TEXT_T,CTX198603106,1,CTX198603106-1.png,357121
TEXT_T.zip,TEXT_T,CTX198603110,1,CTX198603110-1.png,1113780
TEXT_T.zip,TEXT_T,CTX198603110A,1,CTX198603110A-1.png,641759
TEXT_T.zip,TEXT_T,CTX198603111,1,CTX198603111-1.png,413346
TEXT_T.zip,TEXT_T,CTX198603112,1,CTX198603112-1.png,346519
TEXT_T.zip,TEXT_T,CTX198603122,1,CTX198603122-1.png,403574
TEXT_T.zip,TEXT_T,CTX198603123,1,CTX198603123-1.png,417490
TEXT_T.zip,TEXT_T,CTX198603124,1,CTX198603124-1.png,597302
TEXT_T.zip,TEXT_T,CTX198603128,1,CTX198603128-1.png,348015
TEXT_T.zip,TEXT_T,CTX198603130,1,CTX198603130-1.png,455032
TEXT_T.zip,TEXT_T,CTX198603134,1,CTX198603134-1.png,360171
TEXT_T.zip,TEXT_T,CTX198603135,1,CTX198603135-1.png,393548
TEXT_T.zip,TEXT_T,CTX198603142,1,CTX198603142-1.png,526647
TEXT_T.zip,TEXT_T,CTX198603144,1,CTX198603144-1.png,365420
TEXT_T.zip,TEXT_T,CTX198603147,1,CTX198603147-1.png,509439
TEXT_T.zip,TEXT_T,CTX198603155,1,CTX198603155-1.png,565492
TEXT_T.zip,TEXT_T,CTX198603156,1,CTX198603156-1.png,495127
TEXT_T.zip,TEXT_T,CTX198603164,1,CTX198603164-1.png,845338
TEXT_T.zip,TEXT_T,CTX198603173,1,CTX198603173-1.png,387608
TEXT_T.zip,TEXT_T,CTX198603175,1,CTX198603175-1.png,444449
TEXT_T.zip,TEXT_T,CTX198603184,1,CTX198603184-1.png,1065175
TEXT_T.zip,TEXT_T,CTX198603215,1,CTX198603215-1.png,297855
TEXT_T.zip,TEXT_T,CTX198603216,1,CTX198603216-1.png,826920
TEXT_T.zip,TEXT_T,CTX198603219,1,CTX198603219-1.png,408029
TEXT_T.zip,TEXT_T,CTX198603229,1,CTX198603229-1.png,478685
TEXT_T.zip,TEXT_T,CTX198603236,1,CTX198603236-1.png,525340
TEXT_T.zip,TEXT_T,CTX198603237,1,CTX198603237-1.png,390476
TEXT_T.zip,TEXT_T,CTX198603247,1,CTX198603247-1.png,402675
TEXT_T.zip,TEXT_T,CTX198603251,1,CTX198603251-1.png,1371117
TEXT_T.zip,TEXT_T,CTX198603254,1,CTX198603254-1.png,435450
TEXT_T.zip,TEXT_T,CTX198603257,1,CTX198603257-1.png,410376
TEXT_T.zip,TEXT_T,CTX198603260,1,CTX198603260-1.png,381378
TEXT_T.zip,TEXT_T,CTX198603263,1,CTX198603263-1.png,651592
TEXT_T.zip,TEXT_T,CTX198603265,1,CTX198603265-1.png,390185
TEXT_T.zip,TEXT_T,CTX198603274,1,CTX198603274-1.png,410859
TEXT_T.zip,TEXT_T,CTX198603280,1,CTX198603280-1.png,1164384
TEXT_T.zip,TEXT_T,CTX198603286,1,CTX198603286-1.png,445012
TEXT_T.zip,TEXT_T,CTX198603664,1,CTX198603664-1.png,476845
TEXT_T.zip,TEXT_T,CTX198603665,1,CTX198603665-1.png,627811
TEXT_T.zip,TEXT_T,CTX198603666,1,CTX198603666-1.png,444750
TEXT_T.zip,TEXT_T,CTX198603668,1,CTX198603668-1.png,694810
TEXT_T.zip,TEXT_T,CTX198603669,1,CTX198603669-1.png,851711
TEXT_T.zip,TEXT_T,CTX198603670,1,CTX198603670-1.png,601271
TEXT_T.zip,TEXT_T,CTX198603672,1,CTX198603672-1.png,405645
TEXT_T.zip,TEXT_T,CTX198603675,1,CTX198603675-1.png,313957
